"Start time ","Lat","Long ","Velocity ","Time ","Time offset "
"15:33:50","37.42729049","-122.1726952","1.61","124153712274","0"
"15:33:50","37.4272967","-122.1726966","1.506589","124153712274","0"
"15:33:50","37.427296","-122.1726876","1.559294","124421004227","267291953"
"15:33:51","37.42729304","-122.1726544","1.7","125433549433","1279837159"
"15:33:51","37.4272944","-122.1726645","1.604334","125433549433","1279837159"
"15:33:52","37.42726539","-122.172606","2.55","126434947032","2281234758"
"15:33:52","37.4272856","-122.1726348","2.24141","126434947032","2281234758"
"15:33:53","37.42728286","-122.172541","2.73","127432344475","3278632201"
"15:33:53","37.42728","-122.1725881","2.632794","127432344475","3278632201"
"15:33:54","37.4272596","-122.1725438","3.51","128430997023","4277284749"
"15:33:54","37.4272721","-122.172547","2.916821","128430997023","4277284749"
"15:33:55","37.4272567","-122.1724817","3.5","129472013585","5318301311"
"15:33:55","37.4272647","-122.172505","3.259898","129472013585","5318301311"
"15:33:56","37.4272958","-122.1724769","4.1","130479429414","6325717140"
"15:33:56","37.4272796","-122.1724738","3.300715","130479429414","6325717140"
"15:33:57","37.42731533","-122.1724341","3.55","131478450920","7324738646"
"15:33:57","37.4273058","-122.1724667","3.74561","131437552725","7283840451"
"15:33:57","37.4273279","-122.1724477","3.605691","132036602777","7882890503"
"15:33:58","37.42737881","-122.1724347","6.01","132475343467","8321631193"
"15:33:58","37.4273628","-122.1724403","4.505137","132635672308","8481960034"
"15:33:59","37.42741378","-122.1724147","5.15","133474238775","9320526501"
"15:33:59","37.4273958","-122.1724239","5.079978","133474238775","9320526501"
"15:34:00","37.42745843","-122.1723993","5.45","134480277000","10326564726"
"15:34:00","37.4274475","-122.1724012","5.413284","134480277000","10326564726"
"15:34:01","37.4274996","-122.1723754","5.79515","135474144652","11320432378"
"15:34:01","37.42750797","-122.1723719","5.85","135474144652","11320432378"
"15:34:02","37.42756355","-122.172358","5.97","136475481470","12321769196"
"15:34:02","37.4275554","-122.1723545","5.912966","136475481470","12321769196"
"15:34:03","37.42761453","-122.1723515","5.45","137481228497","13327516223"
"15:34:03","37.4276109","-122.1723468","5.779949","137481228497","13327516223"
"15:34:04","37.4276651","-122.172331","5.977812","138479277711","14325565437"
"15:34:04","37.42766831","-122.1723288","6.2","138479277711","14325565437"
"15:34:05","37.4277184","-122.1723091","6.161771","139476697602","15322985328"
"15:34:05","37.42771952","-122.1723063","6.19","139476697602","15322985328"
"15:34:06","37.4277685","-122.1722883","5.722656","140487061401","16333349127"
"15:34:06","37.42776628","-122.1722888","5.46","140487061401","16333349127"
"15:34:07","37.42781895","-122.172276","5.86","141478106083","17324393809"
"15:34:07","37.4278183","-122.1722728","5.751416","141478106083","17324393809"
"15:34:08","37.42786772","-122.1722747","5.65","142477766495","18324054221"
"15:34:08","37.4278682","-122.1722686","5.636196","142477766495","18324054221"
"15:34:09","37.42792033","-122.1722576","5.92","143484178418","19330466144"
"15:34:09","37.4279197","-122.172258","5.836285","143484178418","19330466144"
"15:34:10","37.427971","-122.1722348","6.1","144478905913","20325193639"
"15:34:10","37.4279706","-122.1722371","6.008527","144478905913","20325193639"
"15:34:11","37.42802286","-122.1722155","6.09","145482349242","21328636968"
"15:34:11","37.4280228","-122.1722162","6.050376","145482349242","21328636968"
"15:34:12","37.42807693","-122.1721984","6.64","146478513925","22324801651"
"15:34:12","37.4280771","-122.172198","6.557465","146478513925","22324801651"
"15:34:13","37.428132","-122.1721801","6.40155","147481541212","23327828938"
"15:34:13","37.42812914","-122.1721793","6.38","147481541212","23327828938"
"15:34:14","37.42818022","-122.1721665","6.24","148478928916","24325216642"
"15:34:14","37.4281843","-122.1721645","6.307009","148478928916","24325216642"
"15:34:15","37.4282339","-122.1721484","6.194018","149479618338","25325906064"
"15:34:15","37.42822775","-122.1721487","6.12","149479618338","25325906064"
"15:34:16","37.42828083","-122.1721346","5.76","150479438646","26325726372"
"15:34:16","37.4282841","-122.1721332","5.894815","150479438646","26325726372"
"15:34:17","37.42833523","-122.1721148","6.3","151474930933","27321218659"
"15:34:17","37.4283359","-122.1721183","6.013038","151474930933","27321218659"
"15:34:18","37.42838234","-122.1721056","5.84","152474448220","28320735946"
"15:34:18","37.4283854","-122.1721049","5.928373","152474448220","28320735946"
"15:34:19","37.42843539","-122.1720866","6.07","153476090768","29322378494"
"15:34:19","37.4284367","-122.1720881","6.001822","153476090768","29322378494"
"15:34:20","37.4284855","-122.1720714","5.804788","154481902014","30328189740"
"15:34:20","37.42848206","-122.172069","5.64","154481902014","30328189740"
"15:34:21","37.42851937","-122.1720188","5.7","155479399092","31325686818"
"15:34:21","37.4285227","-122.1720316","5.357172","155479399092","31325686818"
"15:34:22","37.42856212","-122.1719812","5.58","156484395547","32330683273"
"15:34:22","37.4285607","-122.1719866","5.430385","156484395547","32330683273"
"15:34:23","37.42861248","-122.1719403","6.75","157478789864","33325077590"
"15:34:23","37.4286056","-122.1719432","5.761859","157478789864","33325077590"
"15:34:24","37.42867265","-122.1719503","6.7","158483784287","34330072013"
"15:34:24","37.4286623","-122.1719333","5.716097","158483784287","34330072013"
"15:34:25","37.42872116","-122.1719307","5.97","159479294491","35325582217"
"15:34:25","37.4287169","-122.1719237","5.844255","159479294491","35325582217"
"15:34:26","37.42877139","-122.1719159","5.7","160475834903","36322122629"
"15:34:26","37.4287691","-122.1719117","5.734785","160475834903","36322122629"
"15:34:27","37.42881059","-122.1719028","5.22","161473967814","37320255540"
"15:34:27","37.4288148","-122.1718987","5.630476","161473967814","37320255540"
"15:34:28","37.4288707","-122.1718784","6.64","162476928071","38323215797"
"15:34:28","37.4288686","-122.1718797","6.150258","162476928071","38323215797"
"15:34:29","37.42892417","-122.1718593","5.91","163481256035","39327543761"
"15:34:29","37.4289224","-122.1718604","5.928768","163481256035","39327543761"
"15:34:30","37.42897735","-122.1718487","5.56","164478601968","40324889694"
"15:34:30","37.4289754","-122.1718457","5.805162","164478601968","40324889694"
"15:34:27","37.4288932","-122.1720883","","162109000000","37955287726"
"15:34:31","37.4290551","-122.1718254","5.542043","165483177953","41329465679"
"15:34:31","37.42903229","-122.1718319","6.18","165483177953","41329465679"
"15:34:32","37.4290927","-122.1718151","5.534495","166476559094","42322846820"
"15:34:32","37.42908436","-122.17182","5.65","166476559094","42322846820"
"15:34:33","37.4291349","-122.1717995","5.92","167476154975","43322442701"
"15:34:33","37.429138","-122.1717993","5.588049","167476154975","43322442701"
"15:34:34","37.42918527","-122.1717947","5.67","168485215075","44331502801"
"15:34:34","37.4291865","-122.1717899","5.579724","168485215075","44331502801"
"15:34:35","37.42923743","-122.1717763","6.38","169483659810","45329947536"
"15:34:35","37.4292378","-122.1717737","6.066988","169483659810","45329947536"
"15:34:36","37.42928169","-122.1717616","4.8","170474458451","46320746177"
"15:34:36","37.4292844","-122.1717592","5.533651","170474458451","46320746177"
"15:34:37","37.4293345","-122.1717496","5.525806","171474855477","47321143203"
"15:34:37","37.42933597","-122.1717528","5.52","171474855477","47321143203"
"15:34:38","37.4293658","-122.1717103","4.71","172474787035","48321074761"
"15:34:38","37.4293699","-122.1717184","4.824475","172474787035","48321074761"
"15:34:39","37.42938812","-122.1716631","4.75","173481265834","49327553560"
"15:34:39","37.4293843","-122.1716836","4.2593","173481265834","49327553560"
