Start time ,Lat,Long ,Velocity ,Time ,Time offset 
17:53:47,37.4282524,-122.1684602,0.58699,1136176911436550,0
17:53:48,37.42825308,-122.1684667,0,1136177919013110,1007576560
17:53:48,37.4282507,-122.1684611,0.553802,1136177919013110,1007576560
17:53:49,37.42825356,-122.1684603,0.23,1136178921962380,2010525830
17:53:49,37.4282509,-122.1684593,0.292432,1136178921962380,2010525830
17:53:50,37.42825146,-122.1684562,0.49,1136179923890860,3012454310
17:53:50,37.42825,-122.1684563,0.422878,1136179923890860,3012454310
17:53:51,37.42824916,-122.1684422,1.82,1136180922073200,4010636650
17:53:51,37.4282488,-122.1684501,1.505391,1136180922073200,4010636650
17:53:52,37.42824738,-122.168415,2.63,1136181921285590,5009849040
17:53:52,37.4282473,-122.1684244,2.252354,1136181921285590,5009849040
17:53:53,37.4282402,-122.1683783,3.68,1136182924712310,6013275760
17:53:53,37.4282424,-122.1683872,3.576429,1136182924712310,6013275760
17:53:53,37.4282346,-122.16835,3.546155,1136183673800310,6762363760
17:53:54,37.42822271,-122.1683422,3.79,1136183923052100,7011615550
17:53:54,37.4281945,-122.1684979,,1136184137000000,7225563450
17:53:54,37.4282253,-122.1683301,3.515671,1136184247834020,7336397470
17:53:55,37.42819325,-122.1683225,3.81,1136184934699330,8023262780
17:53:54,37.4282181,-122.1683203,3.516916,1136184752203960,7840767410
17:53:56,37.42815858,-122.1683207,3.77,1136185934838230,9023401680
17:53:56,37.4281822,-122.1683015,3.681447,1136185934838230,9023401680
17:53:56,37.4281505,-122.1683045,3.73105,1136186549503650,9638067100
17:53:57,37.42812412,-122.1683309,3.61,1136186930778700,10019342150
17:53:58,37.42809315,-122.1683392,3.46,1136187927245980,11015809430
17:53:57,37.4281053,-122.1683146,3.622045,1136187747675310,10836238760
17:53:59,37.42806295,-122.1683472,3.26,1136188939313580,12027877030
17:53:58,37.4280674,-122.1683366,3.430074,1136188826076040,11914639490
17:53:59,37.428046,-122.1683508,3.292132,1136189425165050,12513728500
17:54:00,37.42803491,-122.1683547,3.21,1136189931968320,13020531770
17:54:00,37.4280389,-122.1683519,3.271463,1136189931968320,13020531770
17:54:00,37.4280188,-122.1683607,3.195666,1136190503528120,13592091570
17:54:01,37.42800709,-122.1683644,3.41,1136190929044560,14017608010
17:54:01,37.4280005,-122.1683621,3.366225,1136191102638230,14191201680
17:54:01,37.4279843,-122.1683646,3.39627,1136191701745050,14790308500
17:54:02,37.42797506,-122.1683802,4.25,1136191928254510,15016817960
17:54:03,37.42793831,-122.1683976,4.59,1136192925782730,16014346180
17:54:02,37.4279474,-122.168379,4.124173,1136192780099320,15868662770
17:54:03,37.4279211,-122.1683925,4.558359,1136193379202920,16467766370
17:54:04,37.4279057,-122.1684106,3.43,1136193924634810,17013198260
17:54:04,37.4279097,-122.1684025,4.591132,1136193924634810,17013198260
