Start Time,Lat,Long,Velocity,Time ,Time Offset,
13:26:51,37.4273951,-122.1682283,3.748852,4.28968E+14,90566442383,
13:26:52,37.4273889,-122.1682481,3.884965,4.28969E+14,91165604675,
13:26:53,37.42737525,-122.1682926,4.8,4.28969E+14,92012801405,
13:26:52,37.4273783,-122.1682752,3.929882,4.28969E+14,91764761290,
13:26:53,37.4273735,-122.1682968,4.139242,4.2897E+14,92348347009,
13:26:54,37.42736463,-122.1683341,3.99,4.2897E+14,93013003484,
13:26:53,37.4273658,-122.1683334,4.398205,4.2897E+14,92963034415,
13:26:54,37.4273625,-122.168358,4.257013,4.28971E+14,93527347009,
13:26:55,37.42735853,-122.1683783,3.61,4.28971E+14,94009480042,
13:26:55,37.4273593,-122.1683838,3.952007,4.28971E+14,94041533101,
13:26:56,37.42734545,-122.1684123,3.09,4.28972E+14,95003849308,
13:26:55,37.4273573,-122.1684115,3.818316,4.28972E+14,94640675601,
13:26:56,37.4273498,-122.1684182,3.61753,4.28973E+14,95204347009,
13:26:56,37.42731806,-122.168436,4.22,4.28973E+14,95999279771,
13:26:56,37.4273346,-122.1684427,3.434867,4.28973E+14,95719111695,
13:26:57,37.4273197,-122.168448,3.714192,4.28974E+14,96267347009,
13:26:57,37.4272961,-122.1684585,3.928673,4.28974E+14,96797598413,
13:26:58,37.42728736,-122.1684444,3.14,4.28974E+14,97008376591,
13:26:58,37.4272684,-122.1684609,3.624408,4.28975E+14,97396731643,
13:26:59,37.42725668,-122.1684515,3.66,4.28975E+14,98015160806,
13:26:58,37.4272593,-122.1684574,3.460447,4.28975E+14,97995876382,
13:27:00,37.42722627,-122.1684611,3.19,4.28976E+14,99009528769,
13:26:59,37.4272318,-122.1684658,3.497809,4.28976E+14,98595031434,
13:27:00,37.4272062,-122.1684716,3.411095,4.28977E+14,99747347009,
13:27:01,37.42719937,-122.1684707,3.02,4.28977E+14,1.00009E+11,
13:27:01,37.4271855,-122.1684763,3.214029,4.28978E+14,1.00273E+11,
13:27:02,37.42717337,-122.1684817,2.84,4.28978E+14,1.01008E+11,
13:27:01,37.4271722,-122.1684805,3.168559,4.28978E+14,1.00872E+11,
13:27:03,37.42714989,-122.1685005,3.17,4.28979E+14,1.02012E+11,
13:27:03,37.4271471,-122.1684942,3.00958,4.28979E+14,1.02012E+11,
13:27:03,37.4271327,-122.1685123,2.994568,4.2898E+14,1.02549E+11,
13:27:04,37.42713332,-122.1685239,2.33,4.2898E+14,1.03016E+11,
13:27:04,37.4271221,-122.1685301,2.776114,4.28981E+14,1.03149E+11,
13:27:05,37.42712417,-122.168551,2.52,4.28981E+14,1.04008E+11,
13:27:04,37.4271135,-122.1685415,2.642024,4.28981E+14,1.03748E+11,
13:27:06,37.42712453,-122.1685846,3.11,4.28982E+14,1.05001E+11,
13:27:05,37.427107,-122.1685696,2.333134,4.28982E+14,1.04946E+11,
13:27:06,37.4271148,-122.1685979,2.382453,4.28983E+14,1.05545E+11,
13:27:07,37.42713324,-122.1686177,2.71,4.28983E+14,1.06008E+11,
13:27:07,37.4271269,-122.1686331,2.58161,4.28984E+14,1.0675E+11,
13:27:07,37.42714883,-122.1686471,2.98,4.28984E+14,1.06997E+11,
13:27:08,37.4271412,-122.1686597,2.678716,4.28985E+14,1.07343E+11,
13:27:08,37.42716515,-122.1686792,3.24,4.28985E+14,1.07998E+11,
13:27:08,37.4271503,-122.168675,2.789475,4.28985E+14,1.07942E+11,
13:27:09,37.4271584,-122.1686926,2.955281,4.28986E+14,1.08504E+11,
,37.4271785,-122.1687146,3.31,4.28986E+14,,
,37.4271673,-122.1687104,3.060195,4.28986E+14,,
,37.42718928,-122.1687531,3.51,4.28987E+14,,
,37.4271789,-122.1687391,3.156843,4.28987E+14,,
,37.4271844,-122.1687563,3.289574,4.28988E+14,,
,37.42720087,-122.1687974,4.27,4.28988E+14,,
,37.4271902,-122.1687762,3.371056,4.28988E+14,,
,37.4271929,-122.1687909,3.614613,4.28989E+14,,
,37.4272127,-122.1688476,4.57,4.28989E+14,,
,37.4272012,-122.1688273,3.840109,4.28989E+14,,
,37.4272082,-122.1688601,4.151293,4.2899E+14,,
,37.42722234,-122.1689007,4.84,4.2899E+14,,
,37.427213,-122.1688842,4.33732,4.2899E+14,,
,37.4272209,-122.1689179,4.553389,4.28991E+14,,
,37.42722959,-122.1689548,4.72,4.28991E+14,,
