Time Stamps,Lat,Long,Velocity,Time ,Time offset ,
9:00:07,37.4219257,-122.1604539,6.663803,4.12963E+14,37003616707,
9:00:07,37.42196962,-122.1604876,5.66,4.12964E+14,37995443889,
9:00:07,37.4219703,-122.1604908,5.761561,4.12964E+14,37995443889,
9:00:09,37.42202063,-122.1605207,6.42,4.12965E+14,39002252427,
9:00:09,37.4220188,-122.1605227,6.39037,4.12965E+14,39002252427,
9:00:09,37.42208094,-122.1605479,7.18,4.12966E+14,39995100599,
9:00:09,37.4220775,-122.1605502,7.117853,4.12966E+14,39995100599,
9:00:11,37.4221302,-122.160583,6.72,4.12967E+14,41003871845,
9:00:11,37.4221325,-122.1605812,6.716927,4.12967E+14,41003871845,
9:00:12,37.42217459,-122.1606399,7.17,4.12968E+14,42004890434,
9:00:12,37.4221762,-122.1606367,7.127099,4.12968E+14,42004890434,
9:00:13,37.42220687,-122.1607001,6.73,4.12969E+14,43004490065,
9:00:13,37.4222105,-122.160699,6.757023,4.12969E+14,43004490065,
9:00:14,37.42224568,-122.1607719,6.93,4.1297E+14,44002666258,
9:00:14,37.4222448,-122.1607696,6.899215,4.1297E+14,44002666258,
9:00:14,37.42230106,-122.1608007,5.76,4.12971E+14,44995415732,
9:00:14,37.4222954,-122.1608084,5.912154,4.12971E+14,44995415732,
9:00:16,37.42234619,-122.1608308,6.44,4.12972E+14,46001256145,
9:00:16,37.4223445,-122.1608355,6.391121,4.12972E+14,46001256145,
9:00:16,37.42238767,-122.1608785,6.17,4.12973E+14,46994959056,
9:00:16,37.4223893,-122.1608765,6.158049,4.12973E+14,46994959056,
9:00:17,37.4224247,-122.1609254,6.1,4.12974E+14,47994390771,
9:00:17,37.4224254,-122.160926,6.099805,4.12974E+14,47994390771,
9:00:18,37.42245307,-122.1609882,6.58,4.12975E+14,48999188475,
9:00:18,37.422455,-122.1609861,6.460537,4.12975E+14,48999188475,
9:00:18,37.4224596,-122.1608964,,4.12974E+14,48042445871,
9:00:20,37.42250891,-122.1610417,7.18,4.12976E+14,50004152377,
9:00:20,37.4225108,-122.1610541,6.972157,4.12976E+14,50004152377,
9:00:21,37.42254596,-122.1611023,6.36,4.12977E+14,51008634092,
9:00:21,37.4225492,-122.1611029,6.382001,4.12977E+14,51008634092,
9:00:21,37.42259459,-122.1611329,5.86,4.12978E+14,51999853513,
9:00:21,37.4225932,-122.1611386,5.871912,4.12978E+14,51999853513,
9:00:23,37.42265189,-122.1611635,6.85,4.12979E+14,53002120228,
9:00:23,37.4226488,-122.161165,6.76487,4.12979E+14,53002120228,
9:00:24,37.42270527,-122.1611523,6.32,4.1298E+14,54002067046,
9:00:24,37.4227056,-122.1611628,6.310054,4.1298E+14,54002067046,
9:00:25,37.42275236,-122.1611121,5.96,4.12981E+14,55004782094,
9:00:25,37.4227552,-122.1611244,5.952985,4.12981E+14,55004782094,
9:00:25,37.42278408,-122.1610773,6.2,4.12982E+14,55997071724,
9:00:25,37.4227886,-122.1610799,6.163384,4.12982E+14,55997071724,
9:00:27,37.42282683,-122.1610255,7.14,4.12983E+14,57008232450,
9:00:27,37.4228264,-122.1610256,7.110278,4.12983E+14,57008232450,
9:00:27,37.42287889,-122.1609742,7.23,4.12984E+14,57998123277,
9:00:27,37.4228776,-122.1609742,7.227227,4.12984E+14,57998123277,
9:00:29,37.4229282,-122.1609237,6.89,4.12985E+14,59006707909,
9:00:29,37.4229287,-122.1609239,6.937358,4.12985E+14,59006707909,
9:00:29,37.42297265,-122.160875,6.92,4.12986E+14,59998585560,
9:00:29,37.4229742,-122.1608754,6.918693,4.12986E+14,59998585560,
9:00:30,37.42302247,-122.1608205,7.11,4.12987E+14,60998314097,
9:00:30,37.423023,-122.1608229,7.096861,4.12987E+14,60998314097,
9:00:32,37.42309034,-122.1607779,8.02,4.12988E+14,62001842166,
9:00:32,37.4230864,-122.1607785,7.947754,4.12988E+14,62001842166,
9:00:33,37.42315534,-122.1607357,8.08,4.12989E+14,63004517943,
9:00:33,37.4231538,-122.1607361,8.078015,4.12989E+14,63004517943,
9:00:34,37.42322579,-122.1607245,8.05,4.1299E+14,64002416219,
9:00:34,37.4232237,-122.1607156,8.041429,4.1299E+14,64002416219,
9:00:35,37.4233016,-122.1607215,8.11,4.12991E+14,65002033038,
9:00:35,37.4232997,-122.1607164,8.102017,4.12991E+14,65002033038,
9:00:36,37.42337591,-122.1607175,8.64,4.12992E+14,66005516367,
9:00:36,37.423375,-122.1607188,8.621045,4.12992E+14,66005516367,
9:00:37,37.42345344,-122.1606929,8.61,4.12993E+14,67005970425,
9:00:37,37.423453,-122.1606979,8.609175,4.12993E+14,67005970425,
9:00:38,37.42352935,-122.1606673,8.32,4.12994E+14,68008850473,
9:00:38,37.4235289,-122.1606685,8.321985,4.12994E+14,68008850473,
9:00:38,37.42360689,-122.1606476,8.54,4.12995E+14,68993955623,
9:00:38,37.4236045,-122.1606456,8.523586,4.12995E+14,68993955623,
9:00:39,37.42368097,-122.1606271,8.82,4.12996E+14,69993591972,
9:00:39,37.4236807,-122.1606274,8.816216,4.12996E+14,69993591972,
9:00:40,37.42374894,-122.1606057,7.59,4.12997E+14,70996887958,
9:00:40,37.4237518,-122.1606055,7.6282,4.12997E+14,70996887958,
9:00:41,37.42382488,-122.1605861,8.53,4.12998E+14,71999702068,
9:00:41,37.423823,-122.1605857,8.522746,4.12998E+14,71999702068,
9:00:43,37.42389908,-122.1605686,8.36,4.12999E+14,73001782012,
9:00:43,37.423899,-122.1605692,8.360311,4.12999E+14,73001782012,
9:00:44,37.42396902,-122.1605418,8.32,4.13E+14,74012512685,
9:00:44,37.4239706,-122.1605452,8.321712,4.13E+14,74012512685,
9:00:44,37.4240401,-122.1605012,8.07,4.13001E+14,74999124711,
9:00:44,37.4240406,-122.1605074,8.07622,4.13001E+14,74999124711,
9:00:46,37.42410512,-122.1604567,7.92,4.13002E+14,76002522259,
9:00:46,37.4241052,-122.1604596,7.921557,4.13002E+14,76002522259,
9:00:47,37.42416357,-122.1604196,7.37,4.13003E+14,77010762046,
9:00:47,37.4241638,-122.1604159,7.432051,4.13003E+14,77010762046,
9:00:48,37.42422935,-122.1603839,8.18,4.13004E+14,78000407458,
9:00:48,37.4242273,-122.1603814,8.093018,4.13004E+14,78000407458,
9:00:49,37.42428221,-122.1603824,6.39,4.13005E+14,79000948182,
9:00:49,37.4242852,-122.1603706,6.472305,4.13005E+14,79000948182,
9:00:49,37.42435716,-122.1603857,8.9,4.13006E+14,79997415417,
9:00:49,37.4243532,-122.1603774,8.815079,4.13006E+14,79997415417,
9:00:51,37.42443479,-122.1603741,8.47,4.13007E+14,81001317236,
9:00:51,37.4244341,-122.1603777,8.489382,4.13007E+14,81001317236,
9:00:52,37.42450533,-122.1603528,8.15,4.13008E+14,82003367023,
9:00:52,37.4245068,-122.1603593,8.158807,4.13008E+14,82003367023,
9:00:53,37.42458442,-122.1603315,8.95,4.13009E+14,83002356289,
9:00:53,37.4245824,-122.1603326,8.888226,4.13009E+14,83002356289,
9:00:54,37.42466084,-122.1603035,8.83,4.1301E+14,84001873003,
9:00:54,37.4246608,-122.1603064,8.849913,4.1301E+14,84001873003,
9:00:55,37.42473896,-122.1602783,8.78,4.13011E+14,85012053625,
9:00:55,37.4247389,-122.160279,8.800749,4.13011E+14,85012053625,
9:00:56,37.42483011,-122.1602391,9.05,4.13012E+14,86003805338,
9:00:56,37.4248241,-122.1602456,9.105706,4.13012E+14,86003805338,
9:00:57,37.42492176,-122.1602012,9.53,4.13013E+14,87002910854,
9:00:57,37.4249137,-122.1602102,9.388876,4.13013E+14,87002910854,
9:00:57,37.42499744,-122.1601627,8.94,4.13014E+14,87995856526,
9:00:57,37.4249948,-122.160172,9.188351,4.13014E+14,87995856526,
9:00:58,37.4245009,-122.160878,,4.13014E+14,88047445871,
9:00:59,37.42507564,-122.1601214,9.34,4.13015E+14,89014883971,
9:00:59,37.4250752,-122.16013,9.277993,4.13015E+14,89014883971,
9:01:00,37.42516008,-122.1600666,10.35,4.13016E+14,90008510685,
9:01:00,37.4251571,-122.1600815,9.485035,4.13016E+14,90008510685,
9:01:01,37.42523911,-122.1600445,8.9,4.13017E+14,91009545681,
9:01:01,37.4252374,-122.1600454,9.251399,4.13017E+14,91009545681,
9:01:02,37.42532014,-122.1599927,9.09,4.13018E+14,92000542342,
9:01:02,37.4253166,-122.1600004,9.212885,4.13018E+14,92000542342,
9:01:02,37.42539762,-122.1599469,9.06,4.13019E+14,92995748170,
9:01:02,37.4253949,-122.1599535,9.213765,4.13019E+14,92995748170,
9:01:04,37.42547639,-122.1599102,9.21,4.1302E+14,94013663636,
9:01:04,37.4254745,-122.1599113,9.217756,4.1302E+14,94013663636,
9:01:05,37.42554972,-122.1598616,9.56,4.13021E+14,95009048944,
9:01:05,37.42555,-122.1598633,9.495956,4.13021E+14,95009048944,
9:01:06,37.42562235,-122.1598146,9.52,4.13022E+14,96011893471,
9:01:06,37.4256247,-122.1598149,9.507112,4.13022E+14,96011893471,
9:01:07,37.4256938,-122.159764,8.97,4.13023E+14,97003788205,
9:01:07,37.4256976,-122.1597666,9.386663,4.13023E+14,97003788205,
9:01:08,37.42577453,-122.1597128,9.65,4.13024E+14,98005557628,
9:01:08,37.4257743,-122.1597161,9.523128,4.13024E+14,98005557628,
9:01:09,37.42585518,-122.1596448,9.14,4.13025E+14,99016593145,
9:01:09,37.4258523,-122.1596562,9.286821,4.13025E+14,99016593145,
9:01:10,37.4259325,-122.1596073,9.63,4.13026E+14,1.00006E+11,
9:01:10,37.4259298,-122.1596085,9.47421,4.13026E+14,1.00006E+11,
9:01:11,37.42600626,-122.1595816,8.73,4.13027E+14,1.01008E+11,
9:01:11,37.4260066,-122.1595748,8.966309,4.13027E+14,1.01008E+11,
9:01:12,37.42608997,-122.1595527,9.07,4.13028E+14,1.02004E+11,
9:01:12,37.4260864,-122.1595472,9.05039,4.13028E+14,1.02004E+11,
9:01:13,37.42616378,-122.1595345,9.14,4.13029E+14,1.03018E+11,
9:01:13,37.4261648,-122.1595254,9.103186,4.13029E+14,1.03018E+11,
9:01:14,37.42624595,-122.1595142,8.91,4.1303E+14,1.04006E+11,
9:01:14,37.4262447,-122.1595084,8.92224,4.1303E+14,1.04006E+11,
9:01:14,37.42632581,-122.1595031,8.95,4.13031E+14,1.05E+11,
9:01:14,37.4263243,-122.1594957,8.933703,4.13031E+14,1.05E+11,
9:01:16,37.42640246,-122.1594879,8.83,4.13032E+14,1.06004E+11,
9:01:16,37.4264036,-122.1594865,8.856831,4.13032E+14,1.06004E+11,
9:01:17,37.42648075,-122.1594655,8.9,4.13033E+14,1.07012E+11,
9:01:17,37.4264819,-122.159468,8.899431,4.13033E+14,1.07012E+11,
9:01:18,37.42654491,-122.1594102,9.08,4.13034E+14,1.08001E+11,
9:01:18,37.426551,-122.1594263,8.795966,4.13034E+14,1.08001E+11,
9:01:18,37.42660261,-122.1593428,8.82,4.13035E+14,1.09E+11,
9:01:18,37.4266083,-122.1593555,8.73918,4.13035E+14,1.09E+11,
9:01:20,37.42665592,-122.1592691,8.94,4.13036E+14,1.1E+11,
9:01:20,37.4266587,-122.1592758,8.863501,4.13036E+14,1.1E+11,
9:01:21,37.42671563,-122.1592073,8.85,4.13037E+14,1.11002E+11,
9:01:21,37.4267127,-122.1592029,8.831865,4.13037E+14,1.11002E+11,
9:01:22,37.42679369,-122.1592104,8.06,4.13038E+14,1.12006E+11,
9:01:22,37.4267836,-122.1591856,7.756028,4.13038E+14,1.12006E+11,
,37.42685194,-122.159225,7.31,4.13039E+14,,
,37.4268509,-122.1592063,7.303806,4.13039E+14,,
,37.42689989,-122.159276,7.8,4.1304E+14,,
,37.426905,-122.1592584,7.635226,4.1304E+14,,
,37.42693581,-122.1593396,7.02,4.13041E+14,,
,37.4269431,-122.1593304,7.073129,4.13041E+14,,
,37.42695833,-122.1594103,6.83,4.13042E+14,,
,37.4269666,-122.1594046,6.825065,4.13042E+14,,
,37.42696052,-122.1594796,6.45,4.13043E+14,,
,37.4269719,-122.1594797,6.451886,4.13043E+14,,
,37.42694999,-122.1595554,6.88,4.13044E+14,,
,37.4269604,-122.1595538,6.871934,4.13044E+14,,
,37.4269197,-122.1596278,7.83,4.13045E+14,,
,37.4269322,-122.159628,7.652642,4.13045E+14,,
,37.42690083,-122.159706,7.18,4.13046E+14,,
,37.4268986,-122.1597038,7.180435,4.13046E+14,,
,37.42691103,-122.1597842,7.69,4.13047E+14,,
,37.426895,-122.1597828,7.285571,4.13047E+14,,
,37.42691697,-122.159875,8.16,4.13048E+14,,
,37.4269106,-122.1598708,8.099964,4.13048E+14,,
,37.42692286,-122.1599668,8.39,4.13049E+14,,
,37.4269242,-122.1599637,8.306018,4.13049E+14,,
,37.42693875,-122.1600595,8.24,4.1305E+14,,
,37.4269358,-122.1600581,8.255425,4.1305E+14,,
,37.42696059,-122.1601495,8.57,4.13051E+14,,
,37.4269566,-122.1601495,8.436637,4.13051E+14,,
,37.42698421,-122.1602355,8.23,4.13052E+14,,
,37.4269817,-122.1602374,8.25475,4.13052E+14,,
,37.42700729,-122.1603296,8.73,4.13053E+14,,
,37.4270062,-122.1603281,8.720379,4.13053E+14,,
,37.42702767,-122.1604231,8.57,4.13054E+14,,
,37.4270278,-122.1604232,8.615027,4.13054E+14,,
,37.42704806,-122.1605192,8.99,4.13055E+14,,
,37.4270477,-122.1605186,8.854488,4.13055E+14,,
,37.42706867,-122.1606143,8.64,4.13056E+14,,
,37.4270683,-122.1606151,8.713725,4.13056E+14,,
,37.42709332,-122.1607044,8.27,4.13057E+14,,
,37.4270909,-122.1607065,8.311994,4.13057E+14,,
,37.42710822,-122.1607954,8.04,4.13058E+14,,
,37.4271107,-122.1607956,8.088284,4.13058E+14,,
,37.42711978,-122.1608916,8.44,4.13059E+14,,
,37.4271227,-122.160888,8.277619,4.13059E+14,,
,37.42714051,-122.1609861,8.2,4.1306E+14,,
,37.4271371,-122.1609835,8.224206,4.1306E+14,,
,37.42715568,-122.1610816,8.41,4.13061E+14,,
,37.4271538,-122.1610778,8.270337,4.13061E+14,,
,37.42716637,-122.1611719,8.17,4.13062E+14,,
,37.4271669,-122.1611707,8.217861,4.13062E+14,,
,37.4271859,-122.1612669,8.5,4.13063E+14,,
,37.427184,-122.1612655,8.436399,4.13063E+14,,
,37.42720444,-122.1613615,8.53,4.13064E+14,,
,37.4272031,-122.1613598,8.486982,4.13064E+14,,
,37.42722418,-122.1614504,8.23,4.13065E+14,,
,37.4272229,-122.1614511,8.306383,4.13065E+14,,
,37.42723853,-122.1615461,8.3,4.13066E+14,,
,37.4272383,-122.1615448,8.293171,4.13066E+14,,
,37.42726222,-122.1616458,9.23,4.13067E+14,,
,37.4272543,-122.161641,8.545655,4.13067E+14,,
,37.42727702,-122.1617376,8.17,4.13068E+14,,
,37.4272725,-122.1617368,8.361255,4.13068E+14,,
,37.42730229,-122.1618269,8.23,4.13069E+14,,
,37.427295,-122.1618278,8.325789,4.13069E+14,,
,37.42732982,-122.1619174,8.46,4.1307E+14,,
,37.4273211,-122.1619188,8.388132,4.1307E+14,,
,37.4273446,-122.1620117,8.583222,4.13071E+14,,
,37.42735028,-122.1620107,8.67,4.13071E+14,,
,37.42735912,-122.1620909,5.72,4.13072E+14,,
,37.4273602,-122.1620958,6.003058,4.13072E+14,,
,37.42739493,-122.1621986,9.34,4.13073E+14,,
,37.4273851,-122.162189,9.277236,4.13073E+14,,
,37.42741634,-122.1622939,8.91,4.13074E+14,,
,37.4274149,-122.1622921,8.910914,4.13074E+14,,
,37.4274435,-122.1623912,8.46,4.13075E+14,,
,37.4274406,-122.1623911,8.467281,4.13075E+14,,
,37.42746907,-122.1624863,8.68,4.13076E+14,,
,37.4274659,-122.1624855,8.67636,4.13076E+14,,
,37.4274844,-122.1625785,8.6,4.13077E+14,,
,37.4274857,-122.1625788,8.599999,4.13077E+14,,
,37.4275053,-122.1626684,8.26,4.13078E+14,,
,37.4275046,-122.1626701,8.260592,4.13078E+14,,
,37.42752523,-122.1627582,8.29,4.13079E+14,,
,37.427525,-122.1627583,8.288585,4.13079E+14,,
,37.42754946,-122.1628477,8.31,4.1308E+14,,
,37.4275483,-122.162848,8.304728,4.1308E+14,,
,37.42756648,-122.1629341,8.05,4.13081E+14,,
,37.4275674,-122.1629355,8.090858,4.13081E+14,,
,37.42759595,-122.1630253,8.63,4.13082E+14,,
,37.4275934,-122.1630254,8.602599,4.13082E+14,,
,37.4276255,-122.1631111,8.5,4.13083E+14,,
,37.4276226,-122.163113,8.502213,4.13083E+14,,
,37.42764626,-122.1632032,8.24,4.13084E+14,,
,37.4276479,-122.1632032,8.241003,4.13084E+14,,
,37.42767038,-122.1632977,8.89,4.13085E+14,,
,37.4276701,-122.1632961,8.847302,4.13085E+14,,
,37.42768181,-122.1633935,8.25,4.13086E+14,,
,37.4276838,-122.1633932,8.25899,4.13086E+14,,
,37.42769468,-122.1634784,8.25,4.13087E+14,,
,37.4276965,-122.1634801,8.250497,4.13087E+14,,
,37.42770843,-122.1635651,7.75,4.13088E+14,,
,37.4277111,-122.1635667,7.763896,4.13088E+14,,
,37.42772682,-122.1636435,7.26,4.13089E+14,,
,37.4277268,-122.1636461,7.277779,4.13089E+14,,
,37.42774644,-122.1637177,6.62,4.1309E+14,,
,37.4277466,-122.1637197,6.67354,4.1309E+14,,
,37.42775294,-122.1637834,5.03,4.13091E+14,,
,37.4277566,-122.1637855,5.093969,4.13091E+14,,
,37.42777313,-122.1638424,5.55,4.13092E+14,,
,37.4277697,-122.1638425,5.493349,4.13092E+14,,
,37.42778832,-122.1639201,7.05,4.13093E+14,,
,37.4277895,-122.163914,6.976207,4.13093E+14,,
,37.42779179,-122.163997,7.08,4.13094E+14,,
,37.4277958,-122.1639949,7.069708,4.13094E+14,,
,37.42780287,-122.1640815,7.35,4.13095E+14,,
,37.4278015,-122.1640795,7.345628,4.13095E+14,,
,37.42781473,-122.1641628,7.78,4.13096E+14,,
,37.4278148,-122.1641622,7.768918,4.13096E+14,,
,37.42783837,-122.1642409,7.9,4.13097E+14,,
,37.4278345,-122.1642436,7.896824,4.13097E+14,,
,37.42785641,-122.1643256,7.79,4.13098E+14,,
,37.427856,-122.1643267,7.790397,4.13098E+14,,
,37.4278697,-122.1644133,7.77,4.13099E+14,,
,37.4278711,-122.1644128,7.769939,4.13099E+14,,
,37.42788668,-122.1644985,7.63,4.131E+14,,
,37.427886,-122.1644987,7.630165,4.131E+14,,
,37.42790411,-122.1645837,7.79,4.13101E+14,,
,37.4279044,-122.1645831,7.787322,4.13101E+14,,
,37.42792566,-122.1646622,7.54,4.13102E+14,,
,37.4279243,-122.1646644,7.552566,4.13102E+14,,
,37.4279432,-122.1647504,8.08,4.13103E+14,,
,37.4279434,-122.164749,8.070875,4.13103E+14,,
,37.4279612,-122.1648352,7.63,4.13104E+14,,
,37.4279612,-122.1648361,7.632395,4.13104E+14,,
,37.42798043,-122.1649236,7.96,4.13105E+14,,
,37.4279792,-122.1649224,7.958533,4.13105E+14,,
,37.42799921,-122.1650093,7.99,4.13106E+14,,
,37.4279991,-122.1650092,7.988782,4.13106E+14,,
,37.42801765,-122.1650923,7.71,4.13107E+14,,
,37.4280181,-122.1650935,7.7255,4.13107E+14,,
,37.42803928,-122.1651665,6.94,4.13108E+14,,
,37.4280397,-122.1651694,7.008257,4.13108E+14,,
,37.42807022,-122.1652592,7.7,4.13109E+14,,
,37.4280677,-122.1652547,7.656973,4.13109E+14,,
,37.42809316,-122.1653425,8.32,4.1311E+14,,
,37.428093,-122.1653407,8.284616,4.1311E+14,,
,37.42810527,-122.1654272,7.64,4.13111E+14,,
,37.4281093,-122.1654275,7.672433,4.13111E+14,,
,37.42811145,-122.1655048,7.42,4.13112E+14,,
,37.428115,-122.1655073,7.421877,4.13112E+14,,
,37.42813504,-122.16559,7.35,4.13113E+14,,
,37.4281302,-122.1655904,7.351178,4.13113E+14,,
,37.42814713,-122.1656771,7.47,4.13114E+14,,
,37.4281461,-122.1656754,7.464539,4.13114E+14,,
,37.42815473,-122.1657616,7.37,4.13115E+14,,
,37.428157,-122.1657605,7.370644,4.13115E+14,,
,37.42818067,-122.1658408,7.2,4.13116E+14,,
,37.4281761,-122.1658414,7.217905,4.13116E+14,,
,37.42820341,-122.1659187,6.67,4.13117E+14,,
,37.4282001,-122.1659189,6.714741,4.13117E+14,,
,37.42821515,-122.1659787,5.51,4.13118E+14,,
,37.428215,-122.1659829,5.721868,4.13118E+14,,
,37.42822776,-122.1660824,8.67,4.13119E+14,,
,37.4282269,-122.1660735,8.390465,4.13119E+14,,
,37.42824649,-122.1661611,7.48,4.1312E+14,,
,37.4282435,-122.1661625,7.541298,4.1312E+14,,
,37.42825896,-122.1662378,6.97,4.13121E+14,,
,37.4282592,-122.1662403,7.004629,4.13121E+14,,
,37.42828188,-122.1663223,7.57,4.13122E+14,,
,37.4282799,-122.1663208,7.551047,4.13122E+14,,
,37.42830708,-122.1663944,6.91,4.13123E+14,,
,37.4283044,-122.1663966,6.928693,4.13123E+14,,
,37.42832848,-122.1664692,7.02,4.13124E+14,,
,37.4283285,-122.1664692,7.015052,4.13124E+14,,
,37.42835867,-122.1665497,7.6,4.13125E+14,,
,37.4283566,-122.1665473,7.47256,4.13125E+14,,
,37.42843373,-122.1665656,7.87,4.13126E+14,,
,37.428421,-122.1665816,7.780214,4.13126E+14,,
,37.42847813,-122.1666274,7.38,4.13127E+14,,
,37.4284776,-122.1666298,7.38158,4.13127E+14,,
,37.42850467,-122.1666943,7.13,4.13128E+14,,
,37.4285115,-122.1666919,7.121127,4.13128E+14,,
,37.42851791,-122.1667717,7.23,4.13129E+14,,
,37.4285238,-122.1667698,7.214006,4.13129E+14,,
,37.4285009,-122.1668422,6.91,4.1313E+14,,
,37.4285089,-122.1668452,6.904758,4.1313E+14,,
,37.42848598,-122.1669161,6.85,4.13131E+14,,
