"Start time ","Lat","Long ","Velocity ","Time ","Time offset "
"9:02:55","37.420509","-122.1585861","1.833903","2.3586671825615E+14","0"
"9:02:56","37.42056522","-122.1586251","4.16","2.3586816635700E+14","1448100858"
"9:02:56","37.4205257","-122.1585991","1.198927","2.3586791643662E+14","1198180469"
"9:02:57","37.42058707","-122.1586583","3.52","2.3586917350018E+14","2455244032"
"9:02:57","37.4205605","-122.1586346","2.396798","2.3586911464084E+14","2396384688"
"9:02:58","37.42061071","-122.1586922","4.29","2.3587016091606E+14","3442659911"
"9:02:57","37.4205879","-122.1586727","3.096086","2.3586971371613E+14","2995459987"
"9:02:58","37.4205965","-122.1586829","3.383235","2.35870293E+14","3574743853"
"9:02:59","37.4206143","-122.1587089","3.651669","2.35870911E+14","4192743853"
"9:02:59","37.42064355","-122.1587316","5.19","2.3587116986314E+14","4451606991"
"9:02:59","37.4206434","-122.1587453","4.110355","2.3587151101093E+14","4792754779"
"9:03:00","37.42066765","-122.1587741","4.68","2.358721645349E+14","5446278757"
"9:03:00","37.4206567","-122.1587617","4.359462","2.3587211012416E+14","5391868008"
"9:03:00","37.4206798","-122.1587969","4.458254","2.3587270920514E+14","5990948998"
"9:03:01","37.4206926","-122.1588199","4.59","2.3587316718219E+14","6448926044"
"9:03:01","37.4206957","-122.1588226","4.544866","2.3587330829863E+14","6590042487"
"9:03:02","37.4207096","-122.1588486","4.605577","2.3587390737775E+14","7189121602"
"9:03:02","37.42072104","-122.1588749","5.62","2.3587417187234E+14","7453616196"
"9:03:02","37.4207123","-122.1588611","5.125431","2.3587417187234E+14","7453616196"
"9:03:03","37.42075054","-122.1589345","5.79","2.3587517130546E+14","8453049317"
"9:03:03","37.4207422","-122.158923","5.594696","2.3587517130546E+14","8453049317"
"9:03:04","37.42078244","-122.158987","5.37","2.3587617672239E+14","9458466240"
"9:03:04","37.4207754","-122.1589807","5.458478","2.3587617672239E+14","9458466240"
"9:03:05","37.42081403","-122.1590424","5.91","2.3587716418832E+14","10445932171"
"9:03:05","37.4208091","-122.1590362","5.759871","2.3587716418832E+14","10445932171"
"9:03:06","37.42083907","-122.1590959","5.53","2.3587817069462E+14","11452438470"
"9:03:06","37.4208398","-122.159092","5.724494","2.3587817069462E+14","11452438470"
"9:03:07","37.42088275","-122.1591503","6.37","2.3587917073888E+14","12452482736"
"9:03:07","37.4208787","-122.1591484","6.30324","2.3587917073888E+14","12452482736"
"9:03:08","37.42092035","-122.159197","5.27","2.3588017201575E+14","13453759607"
"9:03:08","37.4209191","-122.1591981","5.321545","2.3588017201575E+14","13453759607"
"9:03:09","37.42096424","-122.1592591","7.37","2.3588117180507E+14","14453548925"
"9:03:09","37.4209616","-122.1592529","7.295666","2.3588117180507E+14","14453548925"
"9:03:10","37.42098953","-122.1593143","6.24","2.3588216012277E+14","15441866627"
"9:03:10","37.420995","-122.1593132","6.343837","2.3588216012277E+14","15441866627"
"9:03:11","37.42101593","-122.1593555","4.9","2.3588317478996E+14","16456533812"
"9:03:11","37.4210184","-122.1593609","5.080741","2.3588317478996E+14","16456533812"
"9:03:12","37.4210562","-122.1593909","5.95","2.358841604437E+14","17442187556"
"9:03:12","37.4210537","-122.1593952","5.870748","2.358841604437E+14","17442187556"
"9:03:13","37.42108493","-122.1594438","5.99","2.3588516417234E+14","18445916198"
"9:03:13","37.4210869","-122.1594433","5.972546","2.3588516417234E+14","18445916198"
"9:03:14","37.42111844","-122.159484","5.37","2.3588615982755E+14","19441571401"
"9:03:14","37.4211177","-122.1594887","5.409301","2.3588615982755E+14","19441571401"
"9:03:15","37.42116448","-122.1595088","5.1","2.3588717942999E+14","20461173846"
"9:03:15","37.4211589","-122.1595179","5.054633","2.3588717942999E+14","20461173846"
"9:03:16","37.4211953","-122.1595559","5.16","2.3588817842379E+14","21460167644"
"9:03:16","37.4211965","-122.1595519","5.084508","2.3588817842379E+14","21460167644"
"9:03:17","37.42122748","-122.1595864","4.63","2.358891811329E+14","22462876754"
"9:03:17","37.4212262","-122.1595901","4.674753","2.358891811329E+14","22462876754"
"9:03:18","37.42125592","-122.1596459","5.9","2.3589017776118E+14","23459505030"
"9:03:18","37.4212455","-122.1596232","5.598981","2.3589017776118E+14","23459505030"
"9:03:19","37.4212965","-122.1596768","5.51","2.3589117258596E+14","24454329817"
"9:03:19","37.4212881","-122.1596766","5.454339","2.3589117258596E+14","24454329817"
"9:03:20","37.42133699","-122.1597236","6.14","2.3589217431252E+14","25456056375"
"9:03:20","37.4213351","-122.1597186","6.132921","2.3589217431252E+14","25456056375"
"9:03:21","37.42138013","-122.1597674","6.2","2.3589316303533E+14","26444779182"
"9:03:21","37.4213793","-122.1597656","6.196629","2.3589316303533E+14","26444779182"
"9:03:22","37.42143195","-122.1598078","6.72","2.3589417665408E+14","27458397929"
"9:03:22","37.421429","-122.1598091","6.67853","2.3589417665408E+14","27458397929"
"9:03:23","37.42148041","-122.1598474","6.46","2.358951853073E+14","28467051154"
"9:03:23","37.42148","-122.1598487","6.462269","2.358951853073E+14","28467051154"
"9:03:24","37.42152144","-122.1598868","5.97","2.3589616879084E+14","29450534690"
"9:03:24","37.4215241","-122.1598858","5.98962","2.3589616879084E+14","29450534690"
"9:03:25","37.4215688","-122.1599407","6.47","2.3589717702042E+14","30458764269"
"9:03:25","37.4215683","-122.1599367","6.444676","2.3589717702042E+14","30458764269"
"9:03:26","37.42161467","-122.1599885","6.62","2.3589816196187E+14","31443705722"
"9:03:26","37.4216131","-122.1599878","6.610515","2.3589816196187E+14","31443705722"
"9:03:27","37.42165167","-122.1600552","7","2.3589916222212E+14","32443965977"
"9:03:27","37.4216535","-122.1600498","6.979662","2.3589916222212E+14","32443965977"
"9:03:28","37.42168815","-122.1601221","7.23","2.3590016742051E+14","33449164359"
"9:03:28","37.4216893","-122.1601193","7.206031","2.3590016742051E+14","33449164359"
"9:03:29","37.42171344","-122.1602011","6.94","2.3590117047321E+14","34452217063"
"9:03:29","37.4217162","-122.1601976","6.936925","2.3590117047321E+14","34452217063"
"9:03:30","37.42175701","-122.1602388","6.37","2.3590217721446E+14","35458958309"
"9:03:30","37.4217508","-122.1602489","6.371723","2.3590217721446E+14","35458958309"
"9:03:31","37.42179514","-122.1602997","6.87","2.3590317149982E+14","36453243669"
"9:03:31","37.4217924","-122.1603013","6.868926","2.3590317149982E+14","36453243669"
"9:03:32","37.42183781","-122.1603503","6.93","2.3590417149679E+14","37453240643"
"9:03:32","37.4218357","-122.160354","6.927943","2.3590417149679E+14","37453240643"
"9:03:33","37.42187682","-122.1604018","6.16","2.3590516894048E+14","38450684336"
"9:03:33","37.4218791","-122.1604023","6.188768","2.3590516894048E+14","38450684336"
"9:03:34","37.42192546","-122.1604584","7.67","2.3590617317944E+14","39454923290"
"9:03:34","37.4219237","-122.1604562","7.574394","2.3590617317944E+14","39454923290"
"9:03:35","37.42197345","-122.1605129","7.36","2.3590717048266E+14","40452226515"
"9:03:35","37.4219737","-122.1605131","7.399688","2.3590717048266E+14","40452226515"
"9:03:36","37.42203506","-122.1605295","6.73","2.3590817754432E+14","41459288178"
"9:03:36","37.4220318","-122.1605404","6.749394","2.3590817754432E+14","41459288178"
"9:03:37","37.42209035","-122.1605598","6.94","2.3590917449573E+14","42456239579"
"9:03:37","37.4220881","-122.1605665","6.92118","2.3590917449573E+14","42456239579"
"9:03:38","37.42214096","-122.1605934","6.54","2.359101675339E+14","43449277751"
"9:03:38","37.422142","-122.1605951","6.56276","2.359101675339E+14","43449277751"
"9:03:39","37.42218577","-122.1606511","6.72","2.359111795877E+14","44461331550"
"9:03:39","37.4221884","-122.1606448","6.707825","2.359111795877E+14","44461331550"
"9:03:40","37.42223257","-122.160705","7.55","2.3591216824035E+14","45449984200"
"9:03:40","37.4222321","-122.1607027","7.484779","2.3591216824035E+14","45449984200"
"9:03:41","37.42226063","-122.1607646","5.75","2.3591317333951E+14","46455083363"
"9:03:41","37.4222666","-122.1607634","5.864696","2.3591317333951E+14","46455083363"
"9:03:42","37.42229814","-122.1608306","7.06","2.359141696857E+14","47451429556"
"9:03:42","37.4222974","-122.1608273","6.794237","2.359141696857E+14","47451429556"
"9:03:43","37.42234515","-122.160862","5.79","2.3591517182059E+14","48453564447"
"9:03:43","37.4223413","-122.1608692","5.831522","2.3591517182059E+14","48453564447"
"9:03:44","37.42238745","-122.1609122","6.64","2.359161666984E+14","49448442255"
"9:03:44","37.4223861","-122.1609118","6.610091","2.359161666984E+14","49448442255"
"9:03:42","37.4220356","-122.1603526","","2.35914291E+14","47572743853"
"9:03:45","37.42242016","-122.1609674","5.89","2.3591717604116E+14","50457785012"
"9:03:45","37.4224332","-122.1609867","5.891841","2.3591717604116E+14","50457785012"
"9:03:46","37.42245406","-122.1610263","6.84","2.3591817543824E+14","51457182090"
"9:03:46","37.4224561","-122.1610316","6.786774","2.3591817543824E+14","51457182090"
"9:03:47","37.42248385","-122.1610822","6.21","2.3591916873834E+14","52450482189"
"9:03:47","37.4224867","-122.1610852","6.214109","2.3591916873834E+14","52450482189"
"9:03:48","37.42251336","-122.161137","5.35","2.3592017167786E+14","53453421716"
"9:03:48","37.4225141","-122.1611398","5.367165","2.3592017167786E+14","53453421716"
"9:03:49","37.42255794","-122.1611796","6.1","2.3592118104442E+14","54462788275"
"9:03:49","37.4225514","-122.161184","6.051211","2.3592118104442E+14","54462788275"
"9:03:50","37.42260281","-122.1611914","5.21","2.3592217087666E+14","55452620509"
"9:03:50","37.4226004","-122.1612013","5.206763","2.3592217087666E+14","55452620509"
"9:03:51","37.42264877","-122.1611999","5.15","2.3592316278144E+14","56444525295"
"9:03:51","37.4226482","-122.1612014","5.151666","2.3592316278144E+14","56444525295"
"9:03:52","37.42269915","-122.1611995","4.97","2.3592417600097E+14","57457744823"
"9:03:52","37.4226978","-122.1612026","4.970629","2.3592417600097E+14","57457744823"
"9:03:53","37.42274194","-122.1611801","4.35","2.3592516209336E+14","58443837213"
"9:03:53","37.4227418","-122.1611858","4.350903","2.3592516209336E+14","58443837213"
"9:03:54","37.42277536","-122.1611863","3.61","2.3592617553508E+14","59457278929"
"9:03:54","37.4227742","-122.1611777","3.593405","2.3592617553508E+14","59457278929"
"9:03:55","37.42280204","-122.1612011","2.75","2.3592716800908E+14","60449752934"
"9:03:55","37.4227994","-122.1611968","2.789005","2.3592716800908E+14","60449752934"
"9:03:56","37.42283741","-122.1612423","5.92","2.3592818341345E+14","61465157306"
"9:03:56","37.4228194","-122.1612205","5.647229","2.3592818341345E+14","61465157306"
"9:03:57","37.42286883","-122.1612821","5.77","2.3592916694402E+14","62448687873"
"9:03:57","37.4228602","-122.1612787","5.774483","2.3592916694402E+14","62448687873"
"9:03:58","37.42290839","-122.1613311","5.81","2.3593017497657E+14","63456720421"
"9:03:58","37.4229031","-122.161331","5.809151","2.3593017497657E+14","63456720421"
"9:03:59","37.42294414","-122.1613843","6","2.3593117635677E+14","64458100625"
"9:03:59","37.4229421","-122.1613831","5.993594","2.3593117635677E+14","64458100625"
"9:03:58","37.4226679","-122.1609145","","2.35930341E+14","63622743853"
"9:04:00","37.42295578","-122.1614554","6.74","2.3593216705734E+14","65448801192"
"9:04:00","37.4229648","-122.1614642","6.697375","2.3593216705734E+14","65448801192"
